Date, YTD, MTD, Day
01/02/2013, -0%, -0%, -0%
01/03/2013, -0.2%, -0.2%, -0.2%
01/04/2013, -0.15%, -0.15%, 0.05%
01/07/2013, -0.1%, -0.1%, 0.05%
01/08/2013, -0.05%, -0.05%, 0.04%
01/09/2013, -0.1%, -0.1%, -0.04%
01/10/2013, -0.09%, -0.09%, 0%
01/11/2013, 0.07%, 0.07%, 0.16%
01/14/2013, 0.07%, 0.07%, 0%
01/15/2013, 0.07%, 0.07%, 0.01%
01/16/2013, 0.14%, 0.14%, 0.07%
01/17/2013, -0.03%, -0.03%, -0.18%
01/18/2013, 0.07%, 0.07%, 0.1%
01/22/2013, 0.19%, 0.19%, 0.12%
01/23/2013, 0.19%, 0.19%, 0%
01/24/2013, 0.12%, 0.12%, -0.07%
01/25/2013, -0.14%, -0.14%, -0.27%
01/28/2013, -0.25%, -0.25%, -0.11%
01/29/2013, -0.28%, -0.28%, -0.03%
01/30/2013, -0.32%, -0.32%, -0.04%
01/31/2013, -0.33%, -0.33%, -0.01%
02/01/2013, -0.31%, 0.01%, 0.01%
02/04/2013, -0.28%, 0.05%, 0.04%
02/05/2013, -0.27%, 0.05%, 0%
02/06/2013, -0.19%, 0.14%, 0.09%
02/07/2013, -0.22%, 0.11%, -0.03%
02/08/2013, -0.16%, 0.17%, 0.06%
02/11/2013, -0.17%, 0.15%, -0.01%
02/12/2013, -0.22%, 0.1%, -0.05%
02/13/2013, -0.37%, -0.05%, -0.15%
02/14/2013, -0.21%, 0.11%, 0.16%
02/15/2013, -0.22%, 0.1%, -0.01%
02/19/2013, -0.22%, 0.1%, -0%
02/20/2013, -0.35%, -0.03%, -0.13%
02/21/2013, -0.36%, -0.03%, -0%
02/22/2013, -0.26%, 0.06%, 0.1%
02/25/2013, -0.04%, 0.3%, 0.23%
02/26/2013, -0.06%, 0.27%, -0.03%
02/27/2013, -0.02%, 0.31%, 0.04%
02/28/2013, 0.06%, 0.38%, 0.07%
03/01/2013, 0.15%, 0.1%, 0.1%
03/04/2013, 0.1%, 0.04%, -0.05%
03/05/2013, 0.21%, 0.14%, 0.1%
03/06/2013, 0.06%, -0%, -0.15%
03/07/2013, -0.16%, -0.22%, -0.22%
03/08/2013, -0.35%, -0.42%, -0.2%
03/11/2013, -0.24%, -0.31%, 0.11%
03/12/2013, -0.19%, -0.26%, 0.05%
03/13/2013, -0.19%, -0.26%, -0%
03/14/2013, -0.11%, -0.19%, 0.07%
03/15/2013, -0.04%, -0.12%, 0.07%
03/18/2013, 0.04%, -0.03%, 0.09%
03/19/2013, 0.09%, 0.03%, 0.05%
03/20/2013, 0%, -0.07%, -0.1%
03/21/2013, -0.04%, -0.11%, -0.03%
03/22/2013, 0.02%, -0.05%, 0.06%
03/25/2013, -0.02%, -0.09%, -0.04%
03/26/2013, 0.06%, -0.02%, 0.07%
03/27/2013, 0.21%, 0.14%, 0.15%
03/28/2013, 0.09%, 0.01%, -0.12%
04/01/2013, 0.1%, 0.02%, 0.02%
